price_per_month,metro_nearest_time,total_area,floor,has_bath_flg,has_shower_flg,has_internet_flg,has_ac_flg,has_room_furniture_flg,has_kitchen_furniture_flg,has_dishwasher_flg,has_washer_flg,has_tv_flg,has_fridge_flg,utility_fixed_bill,utility_usage_bill_flg,utility_counters_extra_flg,deposit,comission,prepayment_months_cnt,rent_term_months_cnt,combined_bathrooms_cnt,separate_bathrooms_cnt,repair_cat,freight_elevators_cnt,passenger_elevators_cnt,parking_cat,heating_cat,balcony_cnt,loggia_cnt,has_garbage_chute_flg,has_concierge_flg,entrances_cnt,individual_project_flg,era_cat,house_type_monolithic_flg,house_type_monolithic_brick_flg,house_type_panel_flg,district_krasnogvardeysky_flg,district_krasnoselsky_flg,district_moskovsky_flg,district_nevsky_flg,district_other_flg,district_primorsky_flg,district_vyborgsky_flg
33000,13,24.0,1.0,0,1,1,0,1,0,0,1,1,1,0,0,1,35000,0.0,1,12,1,0,3,1,1,1,0,0,1,0,0,0,1,4,0,1,0,0,1,0,0,0,0,0
70000,6,52.0,0.27,1,0,1,0,1,1,1,1,1,1,3000,0,1,70000,0.0,1,12,0,1,1,1,0,0,0,0,1,0,0,3,1,4,0,1,0,0,0,0,0,0,0,0
33000,6,40.0,0.5,1,0,1,0,1,1,0,1,1,1,3500,0,1,33000,0.5,1,12,0,1,1,1,1,1,1,1,0,0,0,4,0,3,0,0,1,0,0,0,0,0,1,0
40000,5,36.0,0.62,1,0,1,0,1,1,0,1,1,1,5000,0,0,48000,0.0,1,12,0,1,3,1,3,1,1,0,1,0,0,5,1,4,0,1,0,0,0,0,0,1,0,0
95000,9,60.0,0.92,1,0,1,0,1,0,1,1,1,1,0,1,1,112000,0.0,1,12,1,0,3,2,2,1,0,1,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0
35000,6,45.5,0.78,0,0,1,0,1,1,0,1,1,1,5000,0,1,35000,1.0,1,12,1,0,2,0,1,1,1,0,0,0,0,13,0,2,0,0,1,0,1,0,0,0,0,0
40000,12,46.0,0.2,1,0,1,0,1,1,0,1,1,1,5000,0,1,40000,0.5,1,12,0,1,1,0,1,1,1,0,0,1,0,20,0,2,0,0,1,0,0,0,0,1,0,0
50000,3,39.0,0.5,1,0,1,1,1,1,0,1,1,1,5000,0,1,50000,0.0,1,3,1,0,2,0,0,1,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
45000,17,44.0,1.0,0,1,1,0,1,1,1,1,1,1,5000,0,0,10000,0.0,1,3,0,1,1,0,0,1,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
33000,8,35.0,0.92,1,0,1,0,1,1,0,1,1,1,4000,0,1,34000,0.5,1,12,1,0,2,0,4,0,3,0,1,0,0,17,1,4,0,1,0,0,0,0,0,0,1,0
250000,17,204.5,0.5,1,1,1,1,1,1,1,1,0,1,21500,0,1,250000,0.0,1,12,3,0,3,0,1,1,1,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
27000,5,14.0,0.4,0,0,1,1,1,1,0,1,1,1,4000,0,1,27000,0.5,1,12,1,0,2,0,1,1,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,1,0,0
30000,14,29.6,0.77,0,1,1,1,1,1,0,1,0,1,0,0,1,30000,0.0,1,12,1,0,2,1,1,1,1,0,1,0,0,14,0,4,1,0,0,0,1,0,0,0,0,0
40000,6,36.7,0.75,1,0,1,0,1,0,0,1,0,1,0,1,1,40000,0.7,1,12,1,0,2,1,1,2,1,0,1,0,0,2,0,4,1,0,0,0,0,0,0,1,0,0
43000,12,36.0,0.5,1,0,1,0,1,1,0,1,0,1,4000,0,1,43000,0.5,1,12,1,0,2,0,2,1,3,0,1,1,0,4,1,4,0,0,1,1,0,0,0,0,0,0
35000,10,37.2,0.45,1,0,0,0,1,1,0,1,0,1,0,1,1,40000,0.0,1,12,0,2,2,0,1,0,0,0,1,0,0,0,1,4,0,1,0,0,0,0,0,0,1,0
22000,9,25.5,0.62,0,0,0,0,0,0,0,0,0,0,2500,0,1,15000,0.0,1,12,1,0,2,1,1,0,1,0,1,0,0,14,1,4,0,1,0,0,0,0,0,0,1,0
37000,16,42.2,0.88,1,0,1,0,1,1,0,1,1,1,6500,0,1,37000,0.35,1,12,0,1,1,1,1,1,1,1,0,0,0,1,0,3,0,0,1,0,0,0,1,0,0,0
45000,7,37.0,0.92,0,1,1,1,1,0,0,1,1,1,5000,0,1,40000,0.5,1,3,1,0,2,1,1,1,0,0,1,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0
40000,9,40.0,0.8,1,0,1,0,1,1,1,1,1,1,5000,0,1,40000,0.8,1,12,0,1,2,1,1,1,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0
34000,7,24.0,0.67,0,1,1,1,1,0,0,1,1,1,8000,0,0,5000,0.0,1,3,1,0,3,0,1,0,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
46000,8,44.0,0.4,1,0,1,0,1,1,0,1,1,1,5500,0,1,46000,1.0,1,12,1,0,2,0,0,1,1,1,0,0,0,3,1,2,0,0,0,0,0,0,0,1,0,0
33000,7,22.0,0.67,1,1,1,1,1,0,0,1,1,1,7000,0,0,5000,0.0,1,3,1,0,3,0,1,0,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
25000,25,32.0,0.88,1,0,1,0,1,1,0,1,0,1,3000,0,1,25000,0.6,1,12,0,0,1,0,1,0,3,0,1,0,0,1,1,4,0,0,1,1,0,0,0,0,0,0
43000,13,53.0,0.58,1,0,1,0,1,1,0,1,1,1,5500,0,1,35000,1.0,1,12,0,1,1,0,1,1,1,0,1,0,0,12,0,2,0,0,0,0,0,0,0,0,0,1
47000,19,27.0,0.8,1,1,1,1,1,1,1,1,1,1,0,0,1,25000,0.0,1,3,1,0,3,2,1,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0
30000,15,25.0,0.6,0,1,1,0,1,1,0,1,1,1,2500,0,1,30000,0.0,1,12,1,0,2,0,2,1,1,1,0,0,0,15,1,4,1,0,0,0,0,1,0,0,0,0
40000,21,43.0,0.53,0,0,1,0,1,1,0,1,1,1,6000,0,1,40000,0.5,1,12,0,1,1,1,1,1,1,0,1,0,0,3,0,3,1,0,0,0,0,0,1,0,0,0
36000,9,21.7,0.39,0,1,1,0,1,1,0,1,1,1,0,0,1,38000,0.0,1,3,1,0,2,1,1,1,1,0,1,0,0,4,1,4,1,0,0,0,0,0,0,1,0,0
35000,7,33.4,0.21,0,1,1,0,1,1,0,1,1,1,0,1,1,35000,0.0,1,12,1,0,2,2,3,1,1,1,0,0,0,1,0,3,1,0,0,1,0,0,0,0,0,0
35000,24,38.0,0.61,0,0,0,0,1,1,0,1,0,1,2500,0,1,15000,0.0,1,12,0,1,2,0,2,0,1,0,1,1,0,3,1,3,1,0,0,0,0,0,1,0,0,0
38000,9,22.0,0.76,0,1,1,0,1,0,1,1,1,1,0,0,1,38000,0.0,1,12,1,0,2,1,1,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0
32000,25,25.6,0.4,1,0,0,0,1,1,0,1,0,1,0,1,1,32000,0.0,1,12,1,0,2,1,1,0,1,0,0,0,0,6,0,4,0,0,0,0,0,0,1,0,0,0
30000,21,35.0,0.22,1,0,1,0,1,1,0,1,0,1,4000,0,1,20000,0.0,1,3,0,1,1,0,1,1,1,0,0,1,0,7,0,2,0,0,1,0,1,0,0,0,0,0
36000,12,22.3,0.68,0,1,1,1,1,1,0,1,1,1,2400,0,1,30000,0.0,1,12,1,0,3,1,2,1,0,0,0,0,0,0,1,4,0,1,0,0,1,0,0,0,0,0
30000,11,29.0,0.2,0,1,1,0,1,1,0,1,0,1,0,0,1,30000,0.0,1,12,1,0,1,1,1,1,0,0,1,1,0,0,1,4,0,1,0,0,0,0,0,0,0,1
38000,8,39.0,0.53,1,0,0,0,1,1,0,1,0,1,0,1,1,38000,0.0,1,12,0,1,1,1,1,0,1,0,1,0,0,5,1,3,1,0,0,0,0,0,0,1,0,0
33000,12,17.0,0.86,0,1,1,0,1,1,0,0,1,1,4500,0,1,5000,0.0,2,3,1,0,3,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1
28000,15,26.1,0.17,0,1,1,0,1,1,0,1,1,1,0,1,1,28000,0.0,1,3,1,0,2,1,2,1,0,0,1,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0
32000,8,28.0,0.71,0,1,1,0,1,1,0,1,0,1,0,1,1,32000,0.0,1,3,1,0,2,2,1,2,1,0,1,0,0,10,1,4,0,1,0,0,0,0,0,0,1,0
50000,19,39.0,0.67,1,0,1,0,1,1,1,1,1,1,5000,0,1,50000,0.3,1,12,0,1,1,1,0,2,1,0,1,0,0,13,1,4,1,0,0,0,0,0,0,1,0,0
50000,24,32.0,0.89,0,1,1,0,1,1,0,1,1,1,5000,0,1,50000,0.0,1,3,1,0,3,1,3,1,1,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,1
40000,9,41.3,0.12,1,0,0,0,0,1,0,0,0,0,4000,0,0,40000,0.0,1,12,1,0,2,1,1,1,0,0,1,1,0,0,1,4,0,1,0,0,0,0,0,0,1,0
42000,24,24.0,0.75,0,1,1,1,1,1,1,1,0,1,0,1,1,45000,0.0,1,12,1,0,3,1,1,1,1,0,1,0,0,12,1,4,1,0,0,0,0,1,0,0,0,0
35000,7,25.3,0.27,0,1,0,0,1,1,0,1,1,1,1000,0,1,30000,0.0,1,12,1,0,2,1,2,1,1,1,0,0,0,4,0,4,1,0,0,0,0,0,0,0,1,0
67000,22,72.0,0.88,1,0,1,1,1,1,1,1,1,1,5000,0,1,67000,0.0,1,12,0,1,2,1,1,1,1,1,0,1,0,2,0,3,0,0,0,0,0,0,0,1,0,0
50000,5,32.0,0.45,1,0,1,0,1,1,1,1,1,1,4000,0,1,50000,0.0,1,3,1,0,3,0,2,2,0,0,1,1,0,0,0,4,0,1,0,0,0,0,0,0,0,1
43000,8,43.0,0.48,0,1,1,0,1,1,1,1,1,1,0,1,1,43000,0.0,1,12,0,1,2,1,2,1,1,0,1,1,0,7,0,4,0,1,0,1,0,0,0,0,0,0
50000,5,25.99,0.75,0,1,1,1,1,1,1,1,1,1,4000,0,1,50000,0.5,0,12,1,0,2,1,1,0,3,0,1,0,0,46,0,4,1,0,0,0,0,0,0,1,0,0
38000,6,26.0,0.33,0,1,1,0,1,1,0,1,1,1,3000,0,1,40000,0.0,1,3,1,0,1,1,1,2,0,0,1,0,0,0,1,4,0,1,0,0,0,0,1,0,0,0
49580,6,47.0,0.68,1,0,0,0,1,1,0,1,0,1,0,1,1,50000,0.0,1,12,1,0,2,4,4,2,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0
33000,13,20.0,0.64,0,1,0,0,1,1,0,1,0,1,0,1,1,33000,0.0,1,3,1,0,2,1,3,1,3,0,1,0,0,1,1,4,0,0,1,0,0,0,0,0,1,0
50000,18,26.0,0.17,0,1,0,1,1,1,1,1,0,1,3000,0,1,55000,0.0,1,12,1,0,3,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0
44850,6,31.0,0.89,0,1,1,0,1,1,1,1,0,1,0,1,1,45000,0.0,1,12,1,0,3,4,4,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0
38000,8,35.0,0.24,1,0,1,0,1,1,0,1,1,1,4000,0,1,38000,0.0,1,12,1,0,2,1,2,2,1,0,1,0,0,10,1,4,0,1,0,0,0,0,0,0,1,0
81000,13,48.0,0.58,1,0,1,0,1,1,1,1,1,1,0,1,1,81000,0.0,1,3,1,0,3,1,1,1,0,0,1,0,0,17,1,4,0,1,0,0,0,1,0,0,0,0
45000,7,38.0,0.75,1,0,1,0,1,0,0,1,1,1,3500,0,1,45000,0.0,1,12,1,0,2,2,2,1,1,0,1,0,0,4,1,4,0,1,0,0,0,0,0,1,0,0
45000,19,26.0,0.38,0,1,1,1,1,1,1,1,1,1,4000,0,1,45000,0.0,1,3,1,0,3,1,1,1,1,0,1,0,0,13,1,4,1,0,0,0,0,0,0,1,0,0
45000,18,26.0,0.67,0,1,0,0,1,0,1,1,1,1,3500,0,1,45000,0.0,1,12,1,0,3,1,1,1,0,0,1,1,0,0,0,4,0,1,0,0,0,0,1,0,0,0
48000,18,46.0,0.2,0,1,1,0,1,1,0,1,1,1,4000,0,1,40000,0.0,1,12,1,0,3,0,0,0,1,0,0,0,0,4,0,2,0,0,0,0,0,0,0,1,0,0
50000,6,39.2,0.33,1,0,1,0,1,1,0,1,0,1,5000,0,1,50000,0.0,1,12,0,1,1,1,1,0,1,1,0,0,0,3,0,3,0,0,1,0,0,0,0,0,1,0
55000,8,40.5,0.25,1,0,1,0,1,1,0,1,1,1,0,1,1,10000,0.0,1,12,0,1,1,0,1,0,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
65000,12,90.0,0.67,1,0,1,1,1,1,1,1,1,1,7000,0,1,45000,0.0,1,12,1,0,2,0,1,0,1,0,0,0,0,5,1,2,0,0,0,0,0,1,0,0,0,0
60000,22,65.0,0.54,1,0,1,0,1,1,1,1,1,1,5000,0,1,60000,0.5,1,12,0,1,2,1,1,1,3,1,1,0,0,8,1,4,0,0,0,0,0,0,0,1,0,0
65000,13,40.0,0.08,0,1,1,0,1,1,1,1,1,1,0,0,0,60000,0.0,1,3,1,0,2,1,1,2,0,0,1,1,0,17,0,4,1,0,0,0,0,0,0,0,0,1
67000,10,66.0,0.29,1,0,1,0,1,1,1,1,1,1,6000,0,1,67000,0.0,1,12,0,1,2,1,1,1,3,1,0,0,0,6,0,4,0,1,0,0,1,0,0,0,0,0
64000,7,43.0,1.0,0,0,1,1,1,1,1,1,1,1,5000,0,1,64000,0.5,1,12,1,0,3,0,0,2,1,0,1,0,0,4,1,4,1,0,0,0,0,0,0,1,0,0
65000,5,44.1,0.56,0,0,1,1,1,1,1,1,1,1,5000,0,1,65000,0.5,1,12,1,0,3,0,1,2,1,1,0,0,0,8,1,4,0,0,0,0,0,0,0,0,0,0
69900,18,37.0,0.92,1,0,1,0,1,1,1,1,0,1,0,1,1,69900,0.0,1,12,1,0,3,1,1,1,0,0,1,1,0,0,0,4,0,1,0,0,0,0,0,0,0,1
70000,2,57.0,0.29,1,0,1,0,1,1,0,1,0,1,0,1,1,70000,1.0,1,12,0,0,2,0,0,0,1,0,0,0,0,13,1,1,0,0,0,0,0,0,0,1,0,0
68000,8,36.6,0.56,0,1,1,1,1,1,1,1,1,1,4500,0,1,68000,0.0,1,3,0,1,3,1,1,1,0,0,1,0,1,12,1,4,0,1,0,0,0,0,0,1,0,0
70000,11,60.0,0.45,1,1,0,1,1,1,0,1,1,1,0,1,1,70000,0.5,1,12,0,1,2,1,2,2,3,0,0,0,0,10,1,4,1,0,0,0,0,1,0,0,0,0
60000,17,57.0,0.57,0,1,1,0,1,1,0,1,1,1,7000,0,1,60000,0.0,1,12,1,0,3,1,1,1,3,1,0,1,0,10,1,3,0,0,0,0,0,0,0,1,0,0
60000,21,83.0,0.79,1,0,1,1,1,1,1,1,1,1,5000,0,1,60000,1.0,1,12,0,1,2,1,1,1,1,1,1,0,0,1,1,3,1,0,0,0,0,0,0,1,0,0
70000,3,55.0,0.4,1,0,1,0,1,1,0,1,1,1,5000,0,0,40000,0.0,1,12,1,0,2,0,0,1,1,0,0,0,0,11,1,1,0,0,0,0,0,0,0,0,0,0
58000,8,79.6,0.74,1,0,0,0,1,1,0,1,1,1,9500,0,1,60000,0.0,1,12,0,1,0,2,2,1,1,2,0,0,0,4,1,4,0,1,0,0,1,0,0,0,0,0
65000,18,37.2,0.11,1,0,1,1,1,1,1,1,1,1,5000,0,1,70000,0.0,1,12,1,0,3,1,1,2,0,0,1,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0
60000,18,37.1,0.22,0,0,1,0,1,1,1,1,0,1,6000,0,1,60000,0.5,1,12,1,0,2,1,1,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0
69999,18,40.0,0.5,0,1,1,0,1,1,1,1,1,1,3000,0,1,69000,0.0,1,12,1,0,3,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1
70000,6,70.0,0.33,1,1,1,0,1,1,1,1,0,1,0,1,1,70000,1.0,1,12,0,1,2,0,2,0,3,2,0,1,0,4,1,4,1,0,0,0,0,0,0,0,1,0
60000,10,52.0,0.14,0,1,1,0,1,1,1,1,1,1,5000,0,1,70000,0.0,1,3,0,1,3,0,0,1,1,0,0,0,0,9,1,1,0,0,0,0,0,0,0,1,0,0
67000,16,60.7,0.6,1,0,1,0,1,0,0,1,1,1,6000,0,1,60000,0.4,1,12,0,1,2,1,1,1,3,0,1,0,0,13,1,4,0,1,0,0,0,0,0,1,0,0
70000,24,76.4,0.71,1,0,0,1,1,1,1,1,0,1,0,1,1,70000,0.0,1,12,0,1,1,1,1,0,1,1,1,1,0,1,1,3,0,0,1,0,0,0,0,1,0,0
60000,6,64.0,0.71,1,0,1,0,1,1,1,1,1,1,8000,0,1,60000,0.4,1,12,1,0,2,1,2,1,1,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0
70000,4,65.0,0.67,1,0,1,0,1,1,1,1,1,1,0,1,1,70000,0.0,1,12,0,1,2,0,0,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0
69000,9,42.0,0.5,0,1,1,1,1,1,1,1,1,1,2000,0,1,70000,0.0,1,12,1,0,3,1,1,2,0,1,0,0,0,0,1,4,0,1,0,0,0,0,0,0,1,0
70000,14,41.0,0.14,0,1,1,1,1,1,1,1,1,1,5000,0,0,75000,0.0,1,3,1,0,3,1,1,1,0,0,1,1,0,0,0,4,0,1,0,0,0,0,0,0,1,0
65000,16,51.0,0.4,1,0,1,1,1,1,1,1,1,1,5000,0,1,65000,0.7,1,12,0,1,3,1,1,2,3,0,1,0,0,13,1,4,0,1,0,0,0,0,0,1,0,0
80000,22,38.0,0.75,0,1,1,0,1,1,1,1,1,1,0,1,1,80000,0.3,1,3,1,0,3,0,1,1,1,1,0,1,0,6,0,2,0,0,0,0,0,0,0,1,0,0
80000,5,66.0,0.62,1,0,1,0,1,1,0,1,1,1,7000,0,1,80000,0.0,1,12,0,0,2,0,2,0,1,1,0,1,0,1,1,3,0,0,0,0,0,0,0,1,0,0
78000,17,34.0,0.83,1,0,1,1,1,1,1,1,1,1,0,1,1,75000,0.0,1,3,1,0,3,1,1,2,0,0,1,0,1,0,0,4,0,1,0,0,0,0,0,1,0,0
75000,21,45.0,0.38,1,0,1,0,1,1,0,1,0,1,6000,0,1,75000,0.5,1,12,0,1,2,1,0,2,1,0,1,0,0,12,1,4,1,0,0,0,0,0,0,1,0,0
80000,21,46.0,1.0,1,0,1,1,1,1,1,1,1,1,6000,0,1,80000,0.0,1,12,1,0,3,1,0,1,3,0,1,0,0,7,1,4,1,0,0,0,0,0,0,0,0,0
75000,5,35.5,0.4,0,1,1,0,1,0,1,1,1,1,5000,0,1,0,0.0,1,12,1,0,3,2,2,0,3,0,1,1,0,46,0,4,1,0,0,0,0,0,0,1,0,0
70000,22,65.0,1.0,0,1,1,0,1,1,1,1,1,1,10000,0,1,73000,0.0,1,12,0,1,3,1,2,1,1,0,1,0,0,7,0,4,0,1,0,0,0,1,0,0,0,0
70000,15,45.0,0.75,0,0,1,1,1,1,1,1,1,1,10000,0,0,45000,0.5,1,3,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
75000,5,63.0,1.0,1,0,1,0,1,1,0,1,1,1,8000,0,1,75000,0.0,1,12,1,0,2,0,0,1,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0
75000,12,74.0,0.69,0,1,1,0,1,1,1,1,1,1,6000,0,1,75000,0.0,1,12,0,1,1,1,2,0,1,1,0,1,0,6,0,3,0,0,0,0,0,0,0,0,0,1
80000,7,33.0,0.2,0,0,1,1,1,1,1,1,1,1,4500,0,1,80000,0.5,1,12,1,0,3,0,2,2,1,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,1,0
80000,5,88.0,0.4,1,0,1,0,1,1,1,1,1,1,10000,0,1,80000,0.5,1,12,1,0,2,0,1,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0
82000,16,51.0,0.62,0,1,1,0,1,1,1,1,1,1,7000,0,1,82000,0.7,1,12,0,1,1,1,1,2,1,0,1,0,0,18,1,4,0,1,0,0,0,0,0,0,1,0
80000,6,56.0,0.2,0,1,1,0,1,1,0,1,1,1,8000,0,1,80000,0.7,1,12,0,1,2,0,0,1,1,0,0,0,0,21,0,1,0,0,0,0,0,0,0,1,0,0
75000,14,50.0,0.92,0,0,1,1,1,1,1,1,1,1,5000,0,1,75000,0.5,1,12,1,0,3,0,2,2,1,0,1,0,0,12,0,3,1,0,0,0,0,0,0,1,0,0
100000,5,66.7,0.8,0,0,0,1,1,0,1,1,1,1,0,1,1,100000,0.5,1,12,0,0,3,0,2,2,1,0,0,0,0,4,1,4,1,0,0,0,0,0,1,0,0,0
110000,9,45.0,0.2,0,1,1,1,1,1,1,0,1,1,5000,0,1,110000,0.5,1,12,1,0,3,1,0,1,3,0,1,0,0,9,1,3,0,1,0,0,0,0,0,1,0,0
95000,11,73.0,0.84,1,0,1,0,1,1,1,1,1,1,8000,0,1,50000,0.0,1,12,0,1,3,1,1,2,1,0,1,1,0,14,1,4,0,1,0,0,1,0,0,0,0,0
100000,3,50.0,0.6,0,1,1,1,1,1,1,1,1,1,4000,0,1,100000,0.5,1,12,1,0,2,0,0,1,1,1,0,0,0,5,1,2,0,0,1,0,0,0,0,1,0,0
100000,6,53.0,0.54,1,0,1,0,1,1,1,1,0,1,0,0,0,100000,0.0,1,12,0,1,3,1,1,1,3,0,1,0,0,12,1,4,0,1,0,0,0,0,1,0,0,0
95000,10,80.0,0.14,1,0,1,1,1,1,1,1,1,1,8000,0,1,95000,0.5,1,12,1,0,2,0,0,1,1,0,0,0,0,7,1,2,0,0,0,0,0,0,0,1,0,0
150000,18,74.0,0.14,1,0,1,0,1,1,1,1,1,1,0,1,1,150000,0.0,1,12,1,1,3,1,1,2,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0
120000,6,147.0,0.5,1,1,1,0,1,1,0,1,0,1,7000,0,1,60000,0.5,1,12,1,0,3,0,1,1,1,0,0,0,0,21,0,1,0,0,0,0,0,0,0,1,0,0
120000,9,78.0,0.83,0,1,1,0,1,1,1,1,1,1,8000,0,1,100000,1.0,1,12,1,0,3,0,1,1,1,2,0,0,0,6,1,2,0,0,0,1,0,0,0,0,0,0
160000,3,100.0,0.25,1,1,1,1,1,1,1,1,1,1,12000,0,1,160000,0.0,1,12,2,0,3,1,1,2,1,0,2,0,0,3,0,3,1,0,0,0,0,0,0,1,0,0
180000,5,107.0,0.58,1,1,1,0,1,1,1,1,1,1,10000,0,1,180000,0.5,1,12,2,0,3,1,1,2,3,0,1,0,0,10,0,3,1,0,0,0,0,0,0,1,0,0
19000,12,19.0,0.28,0,0,0,0,1,0,0,1,0,1,3700,0,1,19000,0.5,1,12,1,0,1,1,1,0,3,0,1,0,0,3,1,4,0,0,1,1,0,0,0,0,0,0
18000,24,19.2,0.6,0,0,1,0,0,1,0,0,1,1,4000,0,1,18000,1.0,1,12,1,0,1,1,1,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0
18000,10,20.4,0.61,0,1,0,0,0,0,0,0,0,0,3000,0,1,18000,0.5,1,3,1,0,1,0,4,1,3,0,0,0,0,2,1,4,0,0,1,1,0,0,0,0,0,0
20000,9,34.6,0.92,0,0,0,0,0,0,0,0,0,0,2500,0,1,20000,1.0,0,12,0,0,0,0,1,1,1,0,1,0,0,38,1,4,0,0,0,0,0,0,0,0,1,0
17000,22,30.0,0.88,0,0,0,0,0,0,0,0,0,0,2000,0,1,17000,0.5,1,3,1,0,0,2,2,1,0,1,0,0,0,1,1,4,0,1,0,0,0,0,0,0,0,1
19500,13,17.0,0.2,0,1,1,0,1,1,0,1,0,1,2800,0,1,10000,0.0,1,3,0,1,3,0,0,1,1,0,0,0,0,10,1,2,0,0,0,0,0,0,0,1,0,0
23000,6,28.0,0.18,1,0,1,0,1,1,0,1,1,1,0,1,1,23000,0.5,1,12,1,0,2,1,1,1,1,0,0,0,0,5,1,3,0,1,0,0,0,0,0,0,1,0
210000,10,155.0,0.36,1,1,1,1,1,1,1,1,1,1,15000,0,1,210000,0.5,1,12,2,0,3,1,1,2,1,0,1,0,0,2,1,3,0,1,0,0,0,1,0,0,0,0
20000,12,25.5,0.96,0,0,0,0,1,1,0,1,0,1,4000,0,1,20000,0.0,1,12,1,0,1,0,1,1,3,0,1,0,0,2,1,4,1,0,0,1,0,0,0,0,0,0
23000,15,24.7,0.92,0,1,1,0,1,1,0,1,0,1,2000,0,1,23000,0.0,1,12,1,0,1,1,1,1,3,1,0,0,0,9,0,4,0,1,0,0,1,0,0,0,0,0
20000,16,30.1,0.11,0,1,1,0,1,1,0,1,0,1,3000,0,1,20000,0.5,0,3,0,0,1,0,0,0,3,0,0,0,0,4,0,4,0,0,0,0,0,0,0,1,0,0
25000,5,26.0,0.35,1,0,1,0,1,1,0,1,1,1,0,1,1,25000,0.5,1,12,1,0,2,1,1,1,3,0,1,0,0,4,0,4,1,0,0,0,0,0,0,0,1,0
20000,18,32.0,1.0,0,0,1,0,1,1,0,1,0,1,4000,0,1,10000,1.0,1,12,0,1,1,0,1,0,1,0,0,0,0,2,0,2,0,0,1,0,0,0,0,1,0,0
22000,11,20.6,0.4,0,1,1,0,1,1,0,1,0,1,2500,0,1,22000,0.5,1,12,1,0,2,1,2,1,0,0,0,0,0,0,1,4,0,1,0,1,0,0,0,0,0,0
23000,15,22.7,0.6,0,1,0,0,1,1,0,1,0,1,0,1,1,23000,1.0,1,12,1,0,2,1,2,1,0,1,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0
26000,6,40.0,0.89,1,0,1,0,1,1,0,1,1,1,0,1,1,25000,0.5,1,12,0,1,1,1,1,1,1,1,0,0,0,5,0,4,0,0,1,1,0,0,0,0,0,0
25000,16,32.0,0.17,1,0,1,0,1,1,0,1,0,0,0,0,1,5000,1.0,1,12,0,1,0,1,1,1,1,1,0,1,0,6,0,2,1,0,0,0,0,0,1,0,0,0
22000,7,31.3,0.25,0,0,0,0,0,0,0,0,0,0,3000,0,1,22000,0.0,1,3,1,0,0,1,1,2,0,1,0,0,0,0,1,4,0,1,0,0,0,1,0,0,0,0
22000,12,15.0,1.0,1,0,1,0,1,1,0,1,0,1,3000,0,1,25000,0.5,1,12,0,1,1,0,0,1,1,0,0,0,0,1,1,2,0,0,1,0,0,0,1,0,0,0
21000,17,30.0,0.2,0,0,0,0,1,0,0,0,0,0,4200,0,1,21000,0.5,1,12,0,0,0,0,0,0,1,0,0,0,0,5,0,2,0,0,0,0,0,0,0,1,0,0
23000,14,25.0,0.08,0,1,1,0,1,1,0,1,1,1,3000,0,1,25000,0.5,1,3,1,0,2,0,1,1,0,0,1,0,0,0,1,4,0,1,0,1,0,0,0,0,0,0
23000,13,24.1,0.42,0,1,1,0,1,1,0,1,0,1,2500,0,1,23000,0.5,1,3,0,0,1,0,1,1,1,0,1,0,0,7,1,4,1,0,0,0,1,0,0,0,0,0
24900,10,29.2,0.67,0,1,1,0,1,1,0,1,0,1,2000,0,1,25000,0.5,1,12,1,0,1,0,0,1,0,0,1,0,0,0,1,4,0,1,0,0,0,0,0,0,0,1
